Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
A 250 4MATIC 7G-DCT (176),,5,155,(211),III,36414,,,21500,19800,19100,,
A 250 7G-DCT (176),,5,155,(211),III,34213,,,20250,18700,18000,16900,
A 250 Sport 4MATIC 7G-DCT (176),,5,155,(211),III,37568,25700,23200,21800,,,,
A 250 Sport 7G-DCT (176),,5,155,(211),III,38497,,,23100,21250,20450,19150,
A 250 (176),,5,155,(211),III,33284,22700,20500,19300,,,,
A 250 Sport (176),,5,160,(218),III,37086,25850,23350,21950,,,,
A 250 Sport 4MATIC 7G-DCT (176),,5,160,(218),III,41370,28850,26000,24500,,,,
A 160 CDI (176),,5,66 (90),,IV,26002,,,12950,12100,11350,,
A 160 d (176),,5,66 (90),,IV,26240,,,13050,,,,
A 180 CDI (176),,5,80,(109),IV,26954,,,13250,12500,11700,10850,
A 180 CDI 7G-DCT (176),,5,80,(109),IV,29000,,,,,12700,11750,
A 180 CDI BlueEFFICIENCY Edition (176),,5,80,(109),IV,27430,,,13450,12750,12000,,
A 180 d (176),,5,80,(109),IV,27192,,,13350,,,,
A 180 d BlueEFFICIENCY Edition (176),,5,80,(109),IV,28846,16050,14350,13600,,,,
A 200 CDI (176),,5,100,(136),IV,28144,,,,14350,13550,12600,
A 200 CDI (176),,5,100,(136),IV,28501,,,15350,14500,,,
A 200 CDI 4MATIC 7G-DCT (176),,5,100,(136),IV,32874,,,17800,16850,,,
A 200 d (176),,5,100,(136),IV,29679,17400,15850,15400,,,,
A 200 d 4MATIC 7G-DCT (176),,5,100,(136),IV,33963,20150,18350,17850,,,,
A 220 CDI 4MATIC 7G-DCT (176),,5,125,(170),IV,36652,,,19200,18100,,,
A 220 CDI 7G-DCT (176),,5,125,(170),IV,34451,,,18400,16800,16100,14850,
A 220 d 4MATIC 7G-DCT (176),,5,130,(177),IV,37747,22350,20350,19550,,,,
A 220 d 7G-DCT (176),,5,130,(177),IV,35545,20850,19000,18200,,,,
"A 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
(176) AMG",,5,265,(360),III,50159,,,28550,27300,26450,,
"A 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
(176) AMG",,5,280,(381),III,51527,35000,31250,29700,,,,
AMG GT Coupé SPEEDSHIFT DCT (190),,2,340,(462),III,116382,80450,72250,67350,,,,
AMG GT Coupé SPEEDSHIFT DCT (190),,2,350,(476),III,117756,81600,,,,,,
AMG GT S Coupé SPEEDSHIFT DCT (190),,2,375,(510),III,135303,91800,81150,75650,71150,,,
AMG GT S Coupé SPEEDSHIFT DCT (190),,2,384,(522),III,136677,93150,,,,,,
AMG GT C Coupé SPEEDSHIFT DCT (190),,2,410,(557),III,149464,110300,,,,,,
AMG GT R Coupé SPEEDSHIFT DCT (190),,2,430,(585),III,166481,126650,113050,,,,,
AMG GT Roadster SPEEDSHIFT DCT (190),,2,350,(476),III,129656,99100,87250,,,,,
AMG GT C Roadster SPEEDSHIFT DCT (190),,2,410,(558),III,161364,122900,109700,,,,,
B 250 e (242),,5,132,(180),III,39151,24750,22100,19900,,,,
B-Klasse Electric Drive,(242),5,132,(180),III,39151,,,19900,17800,,,
B 160 (246),,5,75,(102),III,26638,17150,15300,13700,,,,
B 180 (246),,5,90,(122),III,26835,,,,14300,12600,11050,
B 180 BlueEFFICIENCY (246),,5,90,(122),III,26359,,,,,,11050,9950
B 180 (246),,5,90,(122),III,28554,17400,15550,14700,13150,,,
B 180 BlueEFFICIENCY Edition (246),,5,90,(122),III,28334,17700,15800,15000,13350,,,
B 200 (246),,5,115,(156),III,28768,,,,15300,13650,12000,
B 200 BlueEFFICIENCY (246),,5,115,(156),III,28292,,,,,,12000,10800
B 200 (246),,5,115,(156),III,30250,19600,17500,16100,14400,,,
B 220 4MATIC 7G-DCT (246),,5,135,(184),III,33380,,,,16350,14450,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 72 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Mercedes,,,,,,,,,,,,,
B 220 4MATIC 7G-DCT (246),,5,135,(184),III,34076,22850,20400,18250,16300,,,
B 250 7G-DCT (246),,5,155,(211),III,34867,,,,17100,15050,13250,
B 250 (246),,5,155,(211),III,36277,22350,20350,18200,17050,,,
B 250 4MATIC 7G-DCT (246),,5,155,(211),III,37771,24600,22450,20050,17900,,,
B 160 CDI (246),,5,66,(90),IV,27459,,,,11900,10450,,
B 160 CDI (246),,5,66,(90),IV,27906,,,13400,11950,,,
B 160 d (246),,5,66,(90),IV,28423,16850,15050,13450,,,,
B 180 CDI (246),,5,80,(109),IV,30428,,,,,11400,9125,8175
B 180 CDI (246),,5,80,(109),IV,28411,,,,12050,10600,,
B 180 CDI BlueEFFICIENCY Edition (246),,5,80,(109),IV,28887,,,,12250,10750,,
B 180 CDI (246),,5,80,(109),IV,28858,,,13400,12000,,,
B 180 d (246),,5,80,(109),IV,29375,16550,14800,13450,,,,
B 180 d BlueEFFICIENCY Edition (246),,5,80,(109),IV,29851,16850,15050,13700,,,,
B 200 CDI BlueEFFICIENCY (246),,5,100,(136),IV,30643,,,,13850,12200,10600,9500
B 200 CDI (246),,5,100,(136),IV,31089,,,15200,13600,,,
B 200 CDI 4MATIC 7G-DCT (246),,5,100,(136),IV,35462,,,17100,15300,,,
B 200 d (246),,5,100,(136),IV,34397,18550,16600,15250,,,,
B 200 d 4MATIC 7G-DCT (246),,5,100,(136),IV,36598,20900,18650,17150,,,,
B 220 CDI 7G-DCT (246),,5,125,(170),IV,35760,,,,15750,13800,12000,
B 220 CDI 4MATIC 7G-DCT (246),,5,130,(177),IV,38229,,,18100,16150,,,
B 220 CDI 7G-DCT (246),,5,130,(177),IV,36027,,,17300,15450,,,
B 220 d 4MATIC 7G-DCT (246),,5,130,(177),IV,39419,22550,20150,18150,,,,
B 220 d 7G-DCT (246),,5,130,(177),IV,37217,21550,19250,17350,,,,
B 200 Natural Gas Drive,(246),5,115,(156),III,32368,,,,15350,13500,11850,
B 200 c (246),,5,115,(156),III,33421,21350,19050,17200,,,,
B 200 Natural Gas Drive,(246),5,115,(156),III,32904,,,17150,15700,,,
Citan Tourer lang 112 Edition (415),,5,84,(114),III,19990,,,12200,,,,
Citan Tourer lang 108 CDI Crew (415),,5,55,(75),IV,17243,,,9375,8375,,,
Citan Tourer extralang 109 CDI Crew (415),,5,66,(90),IV,19028,,10450,9350,8350,,,
Citan Tourer extralang 111 CDI Edition (415),,5,81,(110),IV,22990,,,11350,,,,
Citan Tourer lang 111 CDI Edition (415),,5,81,(110),IV,21990,,,10900,,,,
C 180 BlueEFFICIENCY Classic (204),,4,115,(156),IV,33052,,,,,,11050,9900
C 180 BlueEFFICIENCY Classic (204),,4,115,(156),IV,33052,,,,,12250,11100,
C 200 BlueEFFICIENCY Classic (204),,4,135,(184),IV,35402,,,,,13450,12200,10950
"C 250 BlueEFFICIENCY Classic 7G-TRONIC PLUS
(204)",,4,150,(204),IV,40043,,,,,17350,15750,14100
"C 350 BlueEFFICIENCY Avantgarde 4MATIC 7G-
TRONIC PLUS (204)",,4,225,(306),IV,49682,,,,,19750,18450,16550
"C 350 BlueEFFICIENCY Avantgarde 7G-TRONIC
PLUS (204)",,4,225,(306),IV,47302,,,,,20300,17700,15850
C 180 CDI BlueEFFICIENCY Classic (204),,4,88,(120),V,33350,,,,,12850,11350,10150
C 200 CDI BlueEFFICIENCY Classic (204),,4,100,(136),V,35283,,,,,12450,11000,9850
C 220 CDI BlueEFFICIENCY Edition Classic (204),,4,125,(170),V,37544,,,,,12600,10950,
C 250 CDI BlueEFFICIENCY Classic (204),,4,150,(204),V,39805,,,,,15000,13000,11650
"C 250 CDI BlueEFFICIENCY Classic 4MATIC 7G-
TRONIC PLUS (204)",,4,150,(204),V,44565,,,,,15800,13650,12250
"C 300 CDI BlueEFFICIENCY Avantgarde 4MATIC 7G-
TRONIC (204)",,4,170,(231),V,48314,,,,,17350,15000,13450
"C 350 CDI BlueEFFICIENCY Avantgarde 7G-TRONIC
PLUS (204)",,4,195,(265),V,48314,,,,,20300,17550,15800
C 180 BlueEFFICIENCY T-Modell Classic (204),,5,115,(156),IV,34718,,,,,,11750,10500
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 73 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,,,
Alle Marken,,,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,,,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Mercedes,,,,,,,,,,,,,,,,
C 180 BlueEFFICIENCY T-Modell Classic (204),,,,,5,115,(156),IV,34718,,,,,13000,11800,
C 200 T-Modell Classic (204),,,,,5,135,(184),IV,37307,,,,17550,15500,14050,12550
C 250 T-Modell Classic 7G-TRONIC PLUS (204),,,,,5,150,(204),IV,41948,,,,20450,18000,16300,14600
C 350 T-Modell Avantgarde 7G-TRONIC PLUS (204),,,,,5,225,(306),IV,49207,,,,24350,21400,18650,16700
C 180 CDI T-Modell Classic (204),,,,,5,88,(120),V,35254,,,,13850,12000,10600,9500
C 200 CDI T-Modell Classic (204),,,,,5,100,(136),V,37188,,,,14000,12150,10750,9650
"C 220 CDI T-Modell BlueEFFICIENCY Edition Classic
(204)",,,,,5,125,(170),V,39449,,,,15050,13050,11300,
"C 220 CDI T-Modell Classic 4MATIC 7G-TRONIC
PLUS (204)",,,,,5,125,(170),V,44209,,,,18200,15800,,
"C 250 CDI BlueEFFICIENCY T-Modell Classic 4MATIC
7G-TRONIC (204)",,,,,5,150,(204),V,46470,,,,18650,16150,14050,12600
C 250 CDI T-Modell Classic (204),,,,,5,150,(204),V,41710,,,,16000,13900,12050,10800
"C 300 CDI T-Modell Avantgarde 4MATIC 7G-TRONIC
(204)",,,,,5,170,(231),V,50218,,,,21650,18800,16300,14600
"C 350 CDI T-Modell Avantgarde 7G-TRONIC PLUS
(204)",,,,,5,195,(265),V,50218,,,,21750,18900,16400,14700
C 180 BlueEFFICIENCY Coupé,,,(204),,2,115,(156),IV,33647,,,,,,12850,11650
C 180 Coupé (204),,,,,2,115,(156),IV,33885,,,,,14350,12850,
C 200 Coupé (204),,,,,2,135,(184),IV,37485,,,19350,17600,15950,14500,
C 250 Coupé 7G-TRONIC PLUS (204),,,,,2,150,(204),IV,42245,,,21050,18850,17050,15850,14750
C 350 Coupé 7G-TRONIC PLUS (204),,,,,2,225,(306),IV,48671,,,25100,22300,20250,18550,17100
C 220 CDI BlueEFFICIENCY Edition Coupé,,,,(204),2,125,(170),V,38526,,,16800,15650,14000,12800,
C 220 CDI Coupé (204),,,,,2,125,(170),V,38526,,,16650,15500,13900,12650,11750
C 250 CDI Coupé (204),,,,,2,150,(204),V,42245,,,18650,16750,15050,14000,12800
"C 63 AMG Edition 507 SPEEDSHIFT MCT 7G-
TRONIC (204) AMG",,,,,4,373,(507),IV,83836,,,,,40650,,
"C 63 AMG Editon 507 T-Modell SPEEDSHIFT PLUS
7G-TRONIC (204) AMG",,,,,5,373,(507),IV,86394,,,,44100,42350,,
"C 63 AMG Coupé SPEEDSHIFT MCT 7G-TRONIC
(204) AMG",,,,,2,336,(457),IV,73959,,,41650,37250,33800,31550,28550
"C 63 AMG Edition 507 Coupé SPEEDSHIFT MCT 7G-
TRONIC (204) AMG",,,,,2,373,(507),IV,85561,,,48150,43150,39150,,
C 160,(205),,,,4,95,(129),IV,31868,20250,18100,17150,,,,
C 180,(205),,,,4,115,(156),IV,33861,19750,18150,17550,16650,,,
C 200,(205),,,,4,135,(184),IV,36747,21950,20200,19950,17800,,,
C 200 4MATIC 7G-TRONIC PLUS (205),,,,,4,135,(184),IV,41626,25150,23150,20900,,,,
C 250 7G-TRONIC PLUS (205),,,,,4,155,(211),IV,41269,25950,23650,22650,20850,,,
C 300 Avantgarde 7G-TRONIC PLUS (205),,,,,4,180,(245),IV,43887,27800,25100,22850,,,,
C 400 Avantgarde 4MATIC 7G-TRONIC PLUS (205),,,,,4,245,(333),IV,52574,32750,29200,27700,24750,,,
C 450 AMG 4MATIC 7G-TRONIC PLUS (205),,,,,4,270,(367),IV,60065,,34600,33450,,,,
C 180 BlueTEC,,(205),,,4,85,(116),V,34064,,,16750,14950,,,
C 180 d (205),,,,,4,85,(116),V,34248,20200,17650,16750,,,,
C 200 BlueTEC,,(205),,,4,100,(136),V,36444,,,17750,16000,,,
C 200 d (205),,,,,4,100,(136),V,36628,19950,18150,17750,,,,
"C 220 BlueTEC BlueEFFICIENCY Edition 7G-TRONIC
PLUS (205)",,,,,4,120,(163),V,41680,,,21150,19650,,,
"C 220 d BlueEFFICIENCY Edition 7G-TRONIC PLUS
(205)",,,,,4,120,(163),V,41680,,22950,21150,,,,
C 220 BlueTEC,,(205),,,4,125,(170),V,38824,,,17800,15850,,,
C 220 d (205),,,,,4,125,(170),V,39008,20600,19150,17800,,,,
C 220 d 4MATIC 7G-TRONIC PLUS (205),,,,,4,125,(170),V,43887,24600,22900,21250,,,,
C 250 BlueTEC 4MATIC 7G-TRONIC PLUS (205),,,,,4,150,(204),V,46559,,,22850,21250,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,,,Seite: 74 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,
Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,2011
Mercedes,,,,,,,,,,,,
C 250 BlueTEC 7G-TRONIC PLUS (205),,,4,150,(204),V,44179,,,21250,19350,
C 250 d 4MATIC 7G-TRONIC PLUS (205),,,4,150,(204),V,46743,27550,24150,22850,,
C 250 d 7G-TRONIC PLUS (205),,,4,150,(204),V,44363,25100,22450,21250,,
C 300 BlueTEC HYBRID 7G-TRONIC PLUS (205),,,4,170,(231),V,47154,,,22100,20300,
C 300 h 7G-TRONIC PLUS (205),,,4,170,(231),V,47338,26350,25500,22100,,
C 350 e Avantgarde 7G-TRONIC PLUS (205),,,4,205,(279),IV,51051,30650,28250,26000,,
C 160 T-Modell,(205),,5,95,(129),IV,33534,22050,19100,17050,,
C 180 T-Modell,(205),,5,115,(156),IV,35527,21100,19400,19350,18350,
C 200 T-Modell,(205),,5,135,(184),IV,38413,23900,21100,20600,18400,
C 200 T-Modell 4MATIC 7G-TRONIC PLUS (205),,,5,135,(184),IV,43292,26700,24100,22150,,
C 250 T-Modell 7G-TRONIC PLUS (205),,,5,155,(211),IV,42935,26700,24600,22850,21650,
C 300 T-Modell Avantgarde 7G-TRONIC PLUS (205),,,5,180,(245),IV,45553,29200,26600,24250,,
"C 400 T-Modell Avantgarde 4MATIC 7G-TRONIC PLUS
(205)",,,5,245,(333),IV,54240,34100,30750,29750,26600,
C 450 AMG T-Modell 4MATIC 7G-TRONIC PLUS (205),,,5,270,(367),IV,61731,,36400,34150,,
C 180 BlueTEC T-Modell,,(205),5,85,(116),V,35581,,,16550,14600,
C 180 d T-Modell (205),,,5,85,(116),V,35914,21100,18150,16550,,
C 200 BlueTEC T-Modell,,(205),5,100,(136),V,37961,,,17250,15900,
C 200 d T-Modell (205),,,5,100,(136),V,38295,21050,19150,17250,,
C 220 BlueTEC T-Modell,,(205),5,125,(170),V,40341,,,17650,16050,
C 220 d T-Modell (205),,,5,125,(170),V,40674,21250,19750,17650,,
C 220 d T-Modell 4MATIC 7G-TRONIC PLUS (205),,,5,125,(170),V,45553,25250,23500,21400,,
"C 250 BlueTEC T-Modell 4MATIC 7G-TRONIC PLUS
(205)",,,5,150,(204),V,48076,,,22350,20750,
C 250 BlueTEC T-Modell 7G-TRONIC PLUS (205),,,5,150,(204),V,45696,,,20400,18950,
C 250 d T-Modell 4MATIC 7G-TRONIC PLUS (205),,,5,150,(204),V,48409,28050,24650,22600,,
C 250 d T-Modell 7G-TRONIC PLUS (205),,,5,150,(204),V,46029,25850,22200,20400,,
"C 300 BlueTEC HYBRID T-Modell 7G-TRONIC PLUS
(205)",,,5,170,(231),V,48671,,,23350,20250,
C 300 h T-Modell 7G-TRONIC PLUS (205),,,5,170,(231),V,49004,27850,25900,23350,,
C 350 e T-Modell Avantgarde 7G-TRONIC PLUS (205),,,5,205,(279),IV,52717,31350,29450,27950,,
C 180 Coupé (205),,,2,115,(156),IV,36033,23800,22150,20700,,
C 200 Coupé (205),,,2,135,(184),IV,38056,25750,23500,21600,,
C 200 Coupé 4MATIC 9G-TRONIC (205),,,2,135,(184),IV,42935,29050,26550,,,
C 400 Coupé 4MATIC 9G-TRONIC (205),,,2,245,(333),IV,53586,34650,32050,,,
C 220 d Coupé,(205),,2,125,(170),V,40020,25700,23850,21950,,
C 220 d Coupé 4MATIC 9G-TRONIC (205),,,2,125,(170),V,44899,28050,26050,,,
C 250 d Coupé 4MATIC 9G-TRONIC (205),,,2,150,(204),V,47874,30350,27900,,,
C 250 d Coupé 9G-TRONIC (205),,,2,150,(204),V,45494,29400,27000,24750,,
C 180 Cabriolet (205),,,2,115,(156),IV,42727,27550,25450,,,
C 200 Cabriolet (205),,,2,135,(184),IV,44750,29350,27400,,,
C 200 Cabriolet 4MATIC 9G-TRONIC (205),,,2,135,(184),IV,49629,32600,30400,,,
C 250 Cabriolet 9G-TRONIC (205),,,2,155,(211),IV,49986,32650,30400,,,
C 300 Cabriolet 9G-TRONIC (205),,,2,180,(245),IV,51949,33200,31000,,,
C 400 Cabriolet 4MATIC 9G-TRONIC (205),,,2,245,(333),IV,60279,38600,35600,,,
C 220 d Cabriolet (205),,,2,125,(170),V,47249,27850,25900,,,
C 220 d Cabriolet 4MATIC 9G-TRONIC (205),,,2,125,(170),V,52128,30700,28600,,,
C 250 d Cabriolet 9G-TRONIC (205),,,2,150,(204),V,52723,31850,29500,,,
C 43 AMG 4MATIC 9G-TRONIC (205) AMG,,,4,270,(367),IV,60184,37250,34600,,,
C 63 AMG SPEEDSHIFT MCT (205) AMG,,,4,350,(476),IV,76398,49300,44900,42550,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 75 von 165
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,2011
Mercedes,,,,,,,,,,,,
C 63 S AMG SPEEDSHIFT MCT (205) AMG,,4,375,(510),IV,84669,53550,47800,45800,,,
C 43 AMG T-Modell 4MATIC 9G-TRONIC (205) AMG,,5,270,(367),IV,61850,38750,36400,,,,
C 63 AMG T-Modell SPEEDSHIFT MCT (205) AMG,,5,350,(476),IV,78064,48350,43600,41400,,,
C 63 S AMG T-Modell SPEEDSHIFT MCT (205) AMG,,5,375,(510),IV,86335,56300,48750,45300,,,
C 43 AMG Coupé 4MATIC 9G-TRONIC (205) AMG,,2,270,(367),IV,61761,41850,39000,,,,
C 63 AMG Coupé SPEEDSHIFT MCT (205) AMG,,2,350,(476),IV,78302,55850,51500,47050,,,
C 63 S AMG Coupé SPEEDSHIFT MCT (205) AMG,,2,375,(510),IV,86573,60100,55600,51150,,,
C 43 AMG Cabriolet 4MATIC 9G-TRONIC (205) AMG,,2,270,(367),IV,68455,45300,41500,,,,
C 63 AMG Cabriolet SPEEDSHIFT MCT (205) AMG,,2,350,(476),IV,84014,56650,52200,,,,
C 63 S AMG Cabriolet SPEEDSHIFT MCT (205) AMG,,2,375,(510),IV,92285,61750,57000,,,,
CLA 180 Shooting Brake,(117),5,90,(122),III,29810,,18400,17650,,,
CLA 180 Shooting Brake,(117),5,90,(122),III,30274,19650,18800,,,,
CLA 200 Shooting Brake,(117),5,115,(156),III,32725,,19400,18950,,,
CLA 200 Shooting Brake,(117),5,115,(156),III,33272,21150,19850,,,,
CLA 220 Shooting Brake 4MATIC 7G-DCT (117),,5,135,(184),III,37830,25550,23500,,,,
CLA 250 Shooting Brake,(117),5,155,(211),III,37580,,22750,21400,,,
CLA 250 Shooting Brake 4MATIC 7G-DCT (117),,5,155,(211),III,41959,,25100,23600,,,
CLA 250 Shooting Brake,(117),5,155,(211),III,38128,25000,23250,,,,
CLA 250 Shooting Brake 4MATIC 7G-DCT (117),,5,155,(211),III,42412,27600,25650,,,,
CLA 250 Sport Shooting Brake 4MATIC 7G-DCT (117),,5,160,(218),III,45660,,28350,26400,,,
CLA 250 Sport Shooting Brake 4MATIC 7G-DCT (117),,5,160,(218),III,46113,31150,28950,,,,
CLA 180 d Shooting Brake,(117),5,80,(109),IV,32011,,18150,16950,,,
"CLA 180 d BlueEFFICIENCY Edition Shooting Brake
(117)",,5,80,(109),IV,32130,19200,17500,,,,
CLA 180 d Shooting Brake,(117),5,80,(109),IV,32558,19450,17700,,,,
CLA 200 d Shooting Brake,(117),5,100,(136),IV,34540,,19450,18850,,,
CLA 200 d Shooting Brake 4MATIC 7G-DCT (117),,5,100,(136),IV,38919,,21600,21000,,,
CLA 200 d Shooting Brake,(117),5,100,(136),IV,38086,21050,19150,,,,
CLA 200 d Shooting Brake 4MATIC 7G-DCT (117),,5,100,(136),IV,40287,23400,21300,,,,
CLA 220 d Shooting Brake 4MATIC 7G-DCT (117),,5,130,(177),IV,41275,,23450,22000,,,
CLA 220 d Shooting Brake 7G-DCT (117),,5,130,(177),IV,39074,,22500,21100,,,
CLA 220 d Shooting Brake 4MATIC 7G-DCT (117),,5,130,(177),IV,41727,25900,23150,,,,
CLA 220 d Shooting Brake 7G-DCT (117),,5,130,(177),IV,39526,24850,22200,,,,
CLA 180 (117),,4,90,(122),III,29215,,18100,17450,16850,16050,
CLA 180 BlueEFFICIENCY Edition (117),,4,90,(122),III,29215,,18100,17450,16900,16050,
CLA 180 (117),,4,90,(122),III,29679,19200,18350,,,,
CLA 180 BlueEFFICIENCY Edition (117),,4,90,(122),III,29679,19200,18350,,,,
CLA 200 (117),,4,115,(156),III,32130,,19600,18750,18000,17200,
CLA 200 (117),,4,115,(156),III,32677,21200,19900,,,,
CLA 220 4MATIC 7G-DCT (117),,4,135,(184),III,37235,25300,23300,,,,
CLA 250 (117),,4,155,(211),III,36985,,22300,20950,21450,20400,
CLA 250 4MATIC 7G-DCT (117),,4,155,(211),III,41364,,24600,23100,22250,21250,
CLA 250 Sport 4MATIC 7G-DCT (117),,4,155,(211),III,44982,,,25450,24600,23500,
CLA 250 Sport 7G-DCT (117),,4,155,(211),III,42781,,,24550,23750,22650,
CLA 250 (117),,4,155,(211),III,37533,24750,22800,,,,
CLA 250 4MATIC 7G-DCT (117),,4,155,(211),III,41817,27350,25150,,,,
CLA 250 Sport (117),,4,160,(218),III,40686,,25900,24350,,,
CLA 250 Sport 4MATIC 7G-DCT (117),,4,160,(218),III,45065,,28300,26600,,,
CLA 180 CDI (117),,4,80,(109),IV,31416,,,,16250,15250,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 76 von 165
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,
Alle Marken,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Mercedes,,,,,,,,,,,,
CLA 180 d (117),4,80,(109),IV,31416,,18100,16950,,,,
CLA 180 d (117),4,80,(109),IV,31963,19750,17650,,,,,
CLA 180 d BlueEFFICIENCY Edition (117),4,80,(109),IV,31535,19750,17650,,,,,
CLA 200 CDI (117),4,100,(136),IV,33945,,,,17900,16800,,
CLA 200 d (117),4,100,(136),IV,33945,,19400,18850,,,,
CLA 200 d 4MATIC 7G-DCT (117),4,100,(136),IV,38324,,21600,21000,,,,
CLA 200 d (117),4,100,(136),IV,37490,21400,19500,,,,,
CLA 220 CDI 4MATIC 7G-DCT (117),4,125,(170),IV,40668,,,,21550,,,
CLA 220 CDI 7G-DCT (117),4,125,(170),IV,38467,,,,20700,19350,,
CLA 220 d 4MATIC 7G-DCT (117),4,130,(177),IV,40680,,23500,22050,,,,
CLA 220 d 7G-DCT (117),4,130,(177),IV,38479,,22500,21150,,,,
"CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT
DCT 7G-TRONIC (117) AMG",5,265,(360),III,57269,,,32000,,,,
"CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT
DCT 7G-TRONIC (117) AMG",5,280,(381),III,57269,,34800,32650,,,,
"CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT
DCT 7G-TRONIC (117) AMG",5,280,(381),III,57804,38250,34150,,,,,
"CLA 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
(117) AMG",4,265,(360),III,56674,,,31150,30050,28600,,
"CLA 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
(117) AMG",4,280,(381),III,56674,,33900,31750,,,,
"CLA 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
(117) AMG",4,280,(381),III,57209,37250,34250,,,,,
CL 500 4MATIC 7G-TRONIC PLUS (216),2,320,(435),V,125724,,,,48600,42900,37300,33650
CL 500 7G-TRONIC PLUS (216),2,320,(435),V,120607,,,,46600,41100,35800,32250
"CL 63 AMG SPEEDSHIFT MCT 7G-TRONIC (216)
AMG",2,400,(544),V,163149,,,,59100,52150,46300,41750
"CLS 400 Shooting Brake 4MATIC 7G-TRONIC PLUS
(218)",5,245,(333),V,67949,40200,37050,33100,30150,,,
CLS 400 Shooting Brake 7G-TRONIC PLUS (218),5,245,(333),V,65212,38600,35550,31750,28950,,,
"CLS 500 Shooting Brake 4MATIC 7G-TRONIC PLUS
(218)",5,300,(408),V,85978,49300,45450,40550,36450,,,
CLS 500 Shooting Brake 9G-TRONIC (218),5,300,(408),V,83241,47750,44000,39300,35250,,,
CLS 220 BlueTEC Shooting Brake 9G-TRONIC (218),5,125,(170),VI,56406,,,25400,22350,,,
CLS 220 d Shooting Brake 9G-TRONIC (218),5,125,(170),VI,56585,30750,28400,25400,,,,
"CLS 250 BlueTEC Shooting Brake 4MATIC 7G-
TRONIC PLUS (218)",5,150,(204),VI,58786,,,26200,23350,,,
CLS 250 BlueTEC Shooting Brake 9G-TRONIC (218),5,150,(204),VI,61523,,,27450,24450,,,
"CLS 250 d Shooting Brake 4MATIC 7G-TRONIC PLUS
(218)",5,150,(204),VI,61702,32950,30450,27450,,,,
CLS 250 d Shooting Brake 9G-TRONIC (218),5,150,(204),VI,58965,31500,29050,26200,,,,
